Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion
735,C037,56,1,02-Feb-23,07:22:26,04-Feb-23,05:57:58,Nandyal,Anniversary
745,C052,44,1,07-Nov-23,09:12:26,09-Nov-23,00:30:04,Kolkata,Diwali
748,C079,26,1,06-Mar-23,11:13:52,07-Mar-23,20:26:40,Tenali,Holi
753,C045,60,1,06-Nov-23,06:55:38,12-Nov-23,04:49:01,Tinsukia,Diwali
760,C043,18,1,19-Sep-23,02:28:05,21-Sep-23,13:29:38,Ghaziabad,Birthday
762,C064,50,1,26-Feb-23,10:11:19,01-Mar-23,03:56:20,Bangalore,Holi
768,C087,1,1,11-Nov-23,18:37:41,16-Nov-23,12:19:42,Howrah,All Occasions
775,C077,45,1,19-Feb-23,03:48:10,24-Feb-23,23:31:47,Anand,Birthday
776,C051,43,1,09-Nov-23,07:28:54,12-Nov-23,21:39:04,Alwar,Diwali
779,C052,3,1,06-Feb-23,06:26:37,08-Feb-23,02:51:51,Durgapur,Valentine's Day
786,C003,47,1,05-Mar-23,22:47:05,07-Mar-23,07:16:53,Kirari Suleman Nagar,Holi
787,C069,9,1,25-Aug-23,21:42:12,27-Aug-23,14:10:59,Ambarnath,Raksha Bandhan
795,C070,7,1,03-Mar-23,17:58:36,07-Mar-23,22:17:46,Ujjain,Holi
801,C058,35,1,07-Mar-23,19:15:48,15-Mar-23,06:35:12,Dindigul,Holi
803,C040,26,1,03-Mar-23,12:03:48,10-Mar-23,02:50:05,Sambalpur,Holi
809,C062,35,1,07-Mar-23,19:50:47,17-Mar-23,01:51:34,Ludhiana,Holi
827,C086,9,1,29-Aug-23,22:10:46,30-Aug-23,00:51:55,Surendranagar Dudhrej,Raksha Bandhan
843,C007,68,1,11-Feb-23,21:46:03,12-Feb-23,19:27:09,Bikaner,Valentine's Day
844,C067,51,1,09-Oct-23,19:12:55,10-Oct-23,09:48:27,Satara,All Occasions
848,C005,6,1,06-Mar-23,16:52:57,10-Mar-23,22:26:48,Shimla,Holi
849,C013,57,1,12-Mar-23,01:16:48,14-Mar-23,00:50:03,Panipat,Birthday
857,C053,63,1,09-Feb-23,09:22:18,18-Feb-23,14:00:44,Bareilly,All Occasions
859,C047,43,1,10-Nov-23,07:06:21,15-Nov-23,01:46:27,Varanasi,Diwali
860,C064,14,1,10-Jan-23,19:29:59,13-Jan-23,13:30:30,Adoni,Birthday
861,C030,32,1,09-Feb-23,08:19:31,14-Feb-23,02:37:34,Bidar,Birthday
864,C033,11,1,11-Feb-23,19:34:22,15-Feb-23,08:05:38,Lucknow,Valentine's Day
865,C032,19,1,12-Feb-23,18:09:14,13-Feb-23,06:38:00,Kumbakonam,Valentine's Day
867,C014,48,1,02-Nov-23,12:22:06,04-Nov-23,05:08:47,Hajipur,Diwali
868,C099,32,1,22-Aug-23,01:01:17,30-Aug-23,10:09:12,Anand,Birthday
871,C062,15,1,11-Jun-23,06:05:30,15-Jun-23,20:56:56,Secunderabad,Anniversary
874,C010,68,1,11-Feb-23,12:42:30,21-Feb-23,17:35:44,Ramagundam,Valentine's Day
875,C011,13,1,05-Mar-23,21:22:31,14-Mar-23,19:57:46,Purnia,Holi
895,C066,45,1,28-Mar-23,18:45:56,06-Apr-23,02:53:40,Sambhal,Birthday
896,C053,46,1,05-Apr-23,04:13:55,10-Apr-23,12:50:15,Haldia,Anniversary
898,C018,52,1,09-Feb-23,06:18:52,13-Feb-23,23:13:42,Kadapa,Valentine's Day
899,C011,63,1,17-Dec-23,21:29:55,24-Dec-23,00:16:41,Bijapur,All Occasions
905,C080,58,1,10-Feb-23,19:31:35,16-Feb-23,08:32:14,Ichalkaranji,Valentine's Day
909,C084,42,1,04-Nov-23,07:43:51,08-Nov-23,22:25:25,Hyderabad,All Occasions
915,C014,35,1,06-Mar-23,21:12:40,14-Mar-23,05:32:37,Uluberia,Holi
920,C026,45,1,29-Jun-23,20:23:05,08-Jul-23,23:41:37,Gorakhpur,Birthday
922,C009,23,1,14-Dec-23,09:16:24,18-Dec-23,08:03:37,Mahbubnagar,Anniversary
924,C013,17,1,25-Mar-23,09:47:09,04-Apr-23,22:56:05,Sagar,Anniversary
925,C012,31,1,08-Jan-23,00:55:51,12-Jan-23,06:39:07,Pallavaram,All Occasions
929,C085,23,1,19-Mar-23,07:00:52,26-Mar-23,13:02:32,Kavali,Anniversary
931,C053,14,1,17-Apr-23,19:48:12,19-Apr-23,10:25:35,Mahbubnagar,Birthday
942,C024,51,1,23-Dec-23,04:59:43,26-Dec-23,15:56:22,Surat,All Occasions
951,C024,20,1,23-Nov-23,15:34:09,25-Nov-23,19:03:34,Bongaigaon,Anniversary
953,C076,40,1,03-Sep-23,00:26:01,04-Sep-23,07:33:50,Varanasi,Anniversary
957,C038,23,1,15-Dec-23,01:56:38,17-Dec-23,21:07:55,Kanpur,Anniversary
959,C098,40,1,21-Dec-23,01:54:46,26-Dec-23,21:05:45,Raebareli,Anniversary
963,C025,29,1,03-Mar-23,08:44:19,06-Mar-23,10:36:46,Phagwara,Holi
965,C080,62,1,02-Mar-23,03:15:10,06-Mar-23,17:20:22,Amaravati,Holi
971,C027,47,1,02-Mar-23,04:02:13,10-Mar-23,19:17:36,Sultan Pur Majra,Holi
983,C094,70,1,25-Mar-23,09:39:44,01-Apr-23,06:38:43,Satna,Birthday
984,C058,65,1,03-Aug-23,22:31:02,07-Aug-23,16:39:11,Ballia,All Occasions
998,C046,44,1,06-Nov-23,16:17:11,14-Nov-23,04:33:25,Ballia,Diwali
2,C019,41,2,07-Nov-23,23:30:18,13-Nov-23,07:16:17,Jaipur,Diwali
5,C078,58,2,11-Feb-23,19:44:48,18-Feb-23,11:08:52,Rajkot,Valentine's Day
7,C009,45,2,08-May-23,01:45:13,13-May-23,10:07:17,Nanded,Birthday
17,C056,60,2,04-Nov-23,11:31:33,13-Nov-23,18:40:13,Kota,Diwali
27,C063,9,2,22-Aug-23,11:16:28,30-Aug-23,07:59:12,Raipur,Raksha Bandhan
34,C071,17,2,01-Oct-23,22:58:15,05-Oct-23,05:36:46,Tirupati,Anniversary
39,C054,43,2,02-Nov-23,19:25:58,04-Nov-23,13:28:42,Vellore,Diwali
60,C023,5,2,13-Dec-23,06:46:45,15-Dec-23,13:03:56,Darbhanga,All Occasions
61,C058,44,2,08-Nov-23,22:26:25,10-Nov-23,08:08:31,Panihati,Diwali
65,C033,54,2,01-Sep-23,13:02:28,11-Sep-23,06:33:52,Berhampur,Anniversary
67,C047,10,2,06-Jul-23,17:28:21,14-Jul-23,21:11:01,Thrissur,Birthday
75,C009,65,2,06-Apr-23,11:10:24,09-Apr-23,23:00:34,Bally,All Occasions
78,C062,11,2,04-Feb-23,13:00:09,08-Feb-23,20:31:15,Pallavaram,Valentine's Day
79,C010,40,2,01-Jun-23,17:29:30,11-Jun-23,07:34:53,Varanasi,Anniversary
85,C041,26,2,04-Mar-23,21:35:20,14-Mar-23,14:48:22,Agra,Holi
91,C061,6,2,27-Feb-23,13:52:56,05-Mar-23,13:23:25,Mahbubnagar,Holi
105,C063,36,2,11-Feb-23,02:57:36,21-Feb-23,01:34:10,Guna,Birthday
106,C095,41,2,06-Nov-23,17:55:46,08-Nov-23,23:00:28,Chinsurah,Diwali
110,C075,26,2,04-Mar-23,11:23:44,13-Mar-23,08:27:31,Kishanganj,Holi
125,C020,31,2,19-Mar-23,09:12:11,25-Mar-23,14:36:11,Kolkata,All Occasions
129,C051,67,2,17-Feb-23,05:21:30,20-Feb-23,08:17:32,Ramgarh,Anniversary
135,C087,30,2,13-Dec-23,10:20:09,14-Dec-23,15:43:20,Bokaro,Anniversary
137,C070,47,2,05-Mar-23,16:06:24,11-Mar-23,07:29:21,Warangal,Holi
142,C029,23,2,23-Oct-23,02:31:13,27-Oct-23,04:24:16,Bharatpur,Anniversary
143,C087,66,2,28-Feb-23,07:37:18,10-Mar-23,14:49:54,Ramagundam,Holi
152,C084,51,2,27-Feb-23,10:48:51,05-Mar-23,16:39:22,Tiruppur,All Occasions
156,C030,61,2,09-Feb-23,08:20:50,12-Feb-23,10:49:14,Ozhukarai,Anniversary
158,C007,35,2,03-Mar-23,15:40:17,08-Mar-23,02:53:01,Medininagar,Holi
168,C092,35,2,04-Mar-23,15:36:03,07-Mar-23,11:02:42,Bidar,Holi
169,C051,3,2,06-Feb-23,10:28:57,16-Feb-23,01:26:19,Shivpuri,Valentine's Day
170,C040,32,2,21-Mar-23,11:58:13,27-Mar-23,05:14:07,Kamarhati,Birthday
173,C072,58,2,07-Feb-23,23:15:37,13-Feb-23,01:51:53,Deoghar,Valentine's Day
176,C039,17,2,10-Mar-23,03:34:46,16-Mar-23,17:24:51,Moradabad,Anniversary
180,C058,55,2,24-Aug-23,16:40:33,27-Aug-23,08:45:14,Nellore,Raksha Bandhan
196,C063,30,2,05-Aug-23,09:37:50,13-Aug-23,08:58:06,Begusarai,Anniversary
197,C095,45,2,22-Mar-23,18:38:42,26-Mar-23,03:30:06,Etawah,Birthday
198,C090,24,2,27-Aug-23,22:33:37,04-Sep-23,01:09:50,Phagwara,Birthday
207,C078,6,2,05-Mar-23,01:13:16,07-Mar-23,12:15:56,Amravati,Holi
209,C071,70,2,22-Jun-23,00:44:32,23-Jun-23,21:44:32,Hajipur,Birthday
212,C093,7,2,28-Feb-23,07:14:40,05-Mar-23,20:01:45,Ozhukarai,Holi
223,C051,49,2,05-Feb-23,08:44:25,13-Feb-23,10:17:59,Bhalswa Jahangir Pur,Valentine's Day
226,C064,14,2,08-Sep-23,08:48:50,12-Sep-23,11:20:36,Hospet,Birthday
235,C071,56,2,26-Feb-23,14:26:46,03-Mar-23,23:26:23,Bhilai,Anniversary
241,C067,20,2,05-Sep-23,09:52:16,07-Sep-23,08:58:21,Indore,Anniversary
249,C003,14,2,10-Sep-23,22:22:16,19-Sep-23,23:17:36,Bareilly,Birthday
252,C040,69,2,26-Feb-23,05:41:28,28-Feb-23,08:11:16,Nandyal,Holi
253,C010,68,2,12-Feb-23,14:24:46,14-Feb-23,05:39:27,Bangalore,Valentine's Day
255,C092,45,2,27-Dec-23,03:42:35,06-Jan-24,09:23:14,Suryapet,Birthday
273,C047,10,2,22-Nov-23,16:12:35,24-Nov-23,01:52:48,Moradabad,Birthday
276,C065,15,2,28-May-23,01:34:06,01-Jun-23,07:05:33,Muzaffarpur,Anniversary
278,C044,1,2,20-Jun-23,23:33:52,24-Jun-23,05:42:44,Ballia,All Occasions
282,C092,41,2,11-Nov-23,10:20:49,19-Nov-23,22:11:40,Mangalore,Diwali
283,C086,23,2,23-Nov-23,02:51:34,30-Nov-23,18:21:40,Erode,Anniversary
288,C035,34,2,21-Aug-23,15:58:58,23-Aug-23,20:42:36,Ballia,Raksha Bandhan
291,C072,49,2,10-Feb-23,00:12:40,11-Feb-23,22:52:51,Nadiad,Valentine's Day
311,C051,39,2,02-Sep-23,09:26:47,12-Sep-23,17:51:43,Mehsana,All Occasions
313,C056,30,2,22-Jul-23,19:24:29,26-Jul-23,06:06:13,Thane,Anniversary
323,C013,23,2,09-Feb-23,18:13:04,10-Feb-23,10:22:35,Khora,Anniversary
324,C073,14,2,02-Feb-23,18:47:28,11-Feb-23,15:34:54,North Dumdum,Birthday
330,C059,59,2,24-Aug-23,20:25:09,01-Sep-23,12:26:20,Shahjahanpur,Raksha Bandhan
335,C013,17,2,06-Nov-23,02:09:35,08-Nov-23,02:23:24,Sri Ganganagar,Anniversary
341,C028,9,2,20-Aug-23,14:54:35,30-Aug-23,22:32:13,Ongole,Raksha Bandhan
347,C034,34,2,29-Aug-23,09:46:21,08-Sep-23,08:37:09,Shimoga,Raksha Bandhan
348,C060,30,2,28-Nov-23,20:33:37,07-Dec-23,12:02:59,Kalyan-Dombivli,Anniversary
353,C089,55,2,21-Aug-23,09:43:27,24-Aug-23,14:12:14,Korba,Raksha Bandhan
359,C052,47,2,28-Feb-23,12:13:36,05-Mar-23,20:31:30,Nagpur,Holi
362,C041,31,2,10-Mar-23,03:40:01,17-Mar-23,10:35:23,Nashik,All Occasions
363,C022,15,2,27-Nov-23,19:01:01,05-Dec-23,01:50:36,Bhavnagar,Anniversary
370,C073,54,2,09-Jul-23,05:57:39,13-Jul-23,19:01:40,Danapur,Anniversary
373,C026,65,2,07-Jun-23,20:49:11,10-Jun-23,23:57:40,North Dumdum,All Occasions
376,C097,10,2,14-May-23,20:18:32,19-May-23,23:48:02,Bulandshahr,Birthday
378,C040,6,2,01-Mar-23,11:30:20,08-Mar-23,19:26:52,Hindupur,Holi
387,C061,1,2,30-Apr-23,05:38:25,09-May-23,02:15:58,Ahmedabad,All Occasions
388,C066,36,2,10-Nov-23,00:15:10,18-Nov-23,10:37:06,Jalna,Birthday
389,C061,29,2,06-Mar-23,03:26:18,16-Mar-23,18:13:40,Mahbubnagar,Holi
392,C085,4,2,05-Nov-23,03:18:55,06-Nov-23,18:53:09,Gangtok,Diwali
395,C067,26,2,03-Mar-23,23:14:54,06-Mar-23,18:32:37,Hosur,Holi
408,C063,31,2,05-Mar-23,12:19:26,11-Mar-23,04:41:38,Haldia,All Occasions
412,C081,67,2,28-Oct-23,09:28:24,31-Oct-23,23:14:27,Maheshtala,Anniversary
422,C044,53,2,20-Aug-23,03:03:58,29-Aug-23,04:05:39,Eluru,Raksha Bandhan
426,C073,2,2,13-Feb-23,22:59:54,17-Feb-23,13:51:00,Kharagpur,Valentine's Day
428,C038,10,2,06-Dec-23,03:32:38,12-Dec-23,19:37:01,Khora,Birthday
430,C045,27,2,27-Aug-23,07:20:30,31-Aug-23,10:03:32,Rourkela,Raksha Bandhan
438,C037,34,2,26-Aug-23,09:27:17,27-Aug-23,03:18:31,Tadepalligudem,Raksha Bandhan
441,C052,26,2,26-Feb-23,11:23:56,06-Mar-23,16:38:50,Kurnool,Holi
453,C032,27,2,21-Aug-23,10:11:39,31-Aug-23,12:28:21,Varanasi,Raksha Bandhan
454,C088,3,2,07-Feb-23,23:26:49,09-Feb-23,01:21:56,Suryapet,Valentine's Day
455,C072,1,2,20-Oct-23,22:33:50,25-Oct-23,18:04:20,Eluru,All Occasions
456,C071,33,2,12-Feb-23,22:51:39,15-Feb-23,22:14:06,Nangloi Jat,Valentine's Day
458,C054,32,2,19-Jul-23,17:21:30,24-Jul-23,20:32:44,Ramgarh,Birthday
459,C093,12,2,29-Mar-23,07:24:55,30-Mar-23,07:34:31,Ranchi,Anniversary
460,C007,29,2,04-Mar-23,07:58:33,06-Mar-23,00:07:26,Kolhapur,Holi
468,C007,5,2,25-Jul-23,07:57:26,04-Aug-23,01:24:47,Rajahmundry,All Occasions
471,C092,23,2,31-Jan-23,12:09:01,10-Feb-23,05:50:06,Tirunelveli,Anniversary
475,C099,46,2,04-Dec-23,07:21:23,08-Dec-23,13:32:22,Jalgaon,Anniversary
476,C067,40,2,18-Sep-23,01:17:18,20-Sep-23,17:53:14,Moradabad,Anniversary
483,C007,59,2,28-Aug-23,06:25:03,31-Aug-23,05:06:02,Pallavaram,Raksha Bandhan
492,C047,33,2,04-Feb-23,13:54:25,13-Feb-23,12:04:33,Salem,Valentine's Day
497,C081,64,2,29-Aug-23,20:14:01,01-Sep-23,04:42:56,Alwar,Raksha Bandhan
500,C013,61,2,29-Jun-23,10:07:52,05-Jul-23,12:14:25,Bongaigaon,Anniversary
501,C066,46,2,02-Sep-23,16:27:41,08-Sep-23,07:33:36,Navi Mumbai,Anniversary
511,C055,47,2,27-Feb-23,12:58:05,04-Mar-23,00:46:11,Dibrugarh,Holi
516,C020,22,2,05-Jul-23,20:52:56,06-Jul-23,01:06:20,Gaya,All Occasions
525,C033,16,2,02-Mar-23,20:06:08,11-Mar-23,22:22:35,Bhagalpur,Holi
529,C013,64,2,25-Aug-23,15:47:28,28-Aug-23,14:05:18,Madurai,Raksha Bandhan
530,C008,5,2,19-Aug-23,10:45:21,27-Aug-23,00:23:56,Delhi,All Occasions
534,C061,31,2,27-Nov-23,03:40:16,04-Dec-23,11:22:37,Naihati,All Occasions
544,C030,29,2,01-Mar-23,02:31:54,11-Mar-23,09:33:52,Belgaum,Holi
548,C012,25,2,21-Feb-23,12:32:50,22-Feb-23,19:47:44,Gorakhpur,Anniversary
553,C084,39,2,22-Aug-23,01:22:41,26-Aug-23,07:43:27,Alwar,All Occasions
560,C019,39,2,04-Aug-23,12:52:20,09-Aug-23,09:50:53,Avadi,All Occasions
569,C027,53,2,28-Aug-23,14:00:43,04-Sep-23,17:56:22,Purnia,Raksha Bandhan
575,C076,49,2,06-Feb-23,13:24:32,09-Feb-23,14:55:08,Kota,Valentine's Day
579,C092,29,2,07-Mar-23,21:38:40,14-Mar-23,10:45:06,Maheshtala,Holi
581,C082,18,2,02-Jul-23,02:08:23,11-Jul-23,14:56:59,Anand,Birthday
584,C089,34,2,23-Aug-23,07:39:30,27-Aug-23,16:10:28,Eluru,Raksha Bandhan
590,C006,23,2,19-Jan-23,21:36:21,23-Jan-23,05:53:50,Durg,Anniversary
594,C060,20,2,26-May-23,21:26:03,01-Jun-23,04:59:28,Varanasi,Anniversary
605,C068,45,2,21-Dec-23,22:21:06,25-Dec-23,20:49:33,Kakinada,Birthday
611,C056,28,2,22-Aug-23,21:17:50,28-Aug-23,03:27:30,Latur,Raksha Bandhan
623,C045,37,2,08-Nov-23,13:37:50,18-Nov-23,14:25:39,Lucknow,Diwali
636,C067,53,2,25-Aug-23,07:18:26,02-Sep-23,03:33:45,Panipat,Raksha Bandhan
643,C063,35,2,26-Feb-23,13:10:24,06-Mar-23,20:24:10,Malda,Holi
652,C032,21,2,28-Aug-23,19:41:09,03-Sep-23,00:01:31,Phagwara,Raksha Bandhan
654,C019,64,2,29-Aug-23,04:53:15,02-Sep-23,00:41:13,Jhansi,Raksha Bandhan
656,C032,68,2,05-Feb-23,18:34:41,06-Feb-23,04:46:00,Dehri,Valentine's Day
661,C018,22,2,14-Jan-23,23:51:27,19-Jan-23,09:50:46,Guwahati,All Occasions
663,C094,15,2,11-Oct-23,14:47:08,12-Oct-23,22:32:05,Hosur,Anniversary
664,C023,24,2,18-Jan-23,11:54:34,28-Jan-23,20:22:08,Hajipur,Birthday
668,C009,55,2,21-Aug-23,10:09:53,30-Aug-23,16:32:49,Ajmer,Raksha Bandhan
674,C065,68,2,07-Feb-23,09:41:25,16-Feb-23,23:40:25,Chennai,Valentine's Day
679,C019,56,2,05-Oct-23,17:29:19,14-Oct-23,12:58:06,Durg,Anniversary
688,C015,54,2,28-Jan-23,19:02:07,30-Jan-23,13:51:22,Lucknow,Anniversary
690,C083,48,2,02-Nov-23,21:13:25,05-Nov-23,21:32:48,Jaunpur,Diwali
692,C035,15,2,11-Aug-23,07:04:55,18-Aug-23,06:44:37,Tiruppur,Anniversary
694,C018,23,2,15-Apr-23,19:26:27,21-Apr-23,16:58:51,Kozhikode,Anniversary
706,C091,67,2,26-Apr-23,05:35:11,04-May-23,13:13:10,Madurai,Anniversary
714,C053,63,2,01-Jun-23,19:28:09,03-Jun-23,07:54:01,Dhule,All Occasions
726,C044,34,2,21-Aug-23,19:10:31,31-Aug-23,18:54:28,Hindupur,Raksha Bandhan
728,C073,52,2,08-Feb-23,13:45:46,11-Feb-23,16:07:16,Panchkula,Valentine's Day
732,C087,1,2,16-Oct-23,16:47:12,21-Oct-23,18:56:15,Bongaigaon,All Occasions
743,C045,4,2,09-Nov-23,13:28:07,13-Nov-23,01:16:24,Tiruppur,Diwali
746,C051,35,2,02-Mar-23,05:23:29,06-Mar-23,06:24:41,Parbhani,Holi
749,C099,12,2,19-Jun-23,13:13:17,24-Jun-23,03:37:13,Nanded,Anniversary
754,C083,51,2,01-Nov-23,20:40:33,08-Nov-23,22:13:13,Pimpri-Chinchwad,All Occasions
765,C055,41,2,03-Nov-23,02:37:40,06-Nov-23,03:52:27,Ambala,Diwali
767,C077,13,2,03-Mar-23,02:21:13,04-Mar-23,00:14:53,Rohtak,Holi
769,C029,28,2,25-Aug-23,09:37:39,02-Sep-23,20:10:20,Ongole,Raksha Bandhan
771,C056,9,2,26-Aug-23,17:00:07,01-Sep-23,10:54:16,Vijayanagaram,Raksha Bandhan
780,C070,33,2,10-Feb-23,11:30:51,13-Feb-23,04:28:25,Bikaner,Valentine's Day
781,C084,40,2,27-Sep-23,15:26:58,05-Oct-23,19:39:28,Muzaffarnagar,Anniversary
784,C042,56,2,02-Jun-23,08:25:52,07-Jun-23,06:16:19,Bhalswa Jahangir Pur,Anniversary
790,C046,26,2,28-Feb-23,06:03:29,08-Mar-23,04:20:38,Chennai,Holi
791,C093,51,2,06-May-23,02:29:51,09-May-23,06:53:48,Bhubaneswar,All Occasions
792,C015,43,2,09-Nov-23,07:00:56,10-Nov-23,05:14:12,Munger,Diwali
797,C047,13,2,03-Mar-23,20:57:50,10-Mar-23,04:29:03,Tiruvottiyur,Holi
806,C088,29,2,28-Feb-23,13:01:22,08-Mar-23,06:38:58,Jhansi,Holi
808,C002,9,2,29-Aug-23,15:36:39,30-Aug-23,10:11:21,Raurkela Industrial Township,Raksha Bandhan
812,C058,40,2,12-Dec-23,17:19:49,14-Dec-23,01:28:32,Ongole,Anniversary
817,C066,21,2,28-Aug-23,05:37:00,01-Sep-23,22:05:03,Jalandhar,Raksha Bandhan
830,C007,46,2,12-Jan-23,19:18:53,15-Jan-23,05:04:21,Indore,Anniversary
835,C089,32,2,05-Jul-23,17:35:53,06-Jul-23,23:34:11,Cuttack,Birthday
840,C031,67,2,13-Jan-23,19:19:35,16-Jan-23,11:50:30,Tirunelveli,Anniversary
842,C085,46,2,29-Dec-23,17:11:33,01-Jan-24,02:27:46,Kulti,Anniversary
852,C035,44,2,11-Nov-23,09:41:46,14-Nov-23,14:15:30,Ozhukarai,Diwali
856,C077,21,2,27-Aug-23,17:40:11,02-Sep-23,16:16:50,Kanpur,Raksha Bandhan
872,C094,13,2,05-Mar-23,20:27:57,10-Mar-23,01:32:23,Bokaro,Holi
878,C057,4,2,10-Nov-23,16:36:59,19-Nov-23,16:45:34,Singrauli,Diwali
879,C092,33,2,07-Feb-23,05:34:34,10-Feb-23,11:27:38,Kishanganj,Valentine's Day
882,C089,64,2,29-Aug-23,05:32:40,08-Sep-23,16:14:53,Srikakulam,Raksha Bandhan
885,C084,42,2,17-Oct-23,19:52:58,21-Oct-23,18:46:10,Pudukkottai,All Occasions
891,C027,58,2,08-Feb-23,14:56:43,16-Feb-23,23:54:45,Shivpuri,Valentine's Day
903,C066,63,2,15-Sep-23,17:42:23,22-Sep-23,19:28:38,Bhusawal,All Occasions
907,C046,30,2,19-Apr-23,21:36:41,25-Apr-23,11:12:03,Burhanpur,Anniversary
916,C063,33,2,06-Feb-23,04:23:09,14-Feb-23,21:19:24,Darbhanga,Valentine's Day
918,C083,19,2,12-Feb-23,18:13:06,21-Feb-23,22:02:06,Pali,Valentine's Day
932,C038,63,2,29-Oct-23,16:32:30,02-Nov-23,22:17:11,Durgapur,All Occasions
937,C097,51,2,11-Mar-23,03:57:43,15-Mar-23,19:27:13,Rohtak,All Occasions
945,C038,18,2,30-Jul-23,12:00:02,06-Aug-23,12:44:49,Raebareli,Birthday
966,C061,13,2,01-Mar-23,02:21:06,10-Mar-23,10:22:53,Nellore,Holi
968,C002,9,2,25-Aug-23,23:55:22,01-Sep-23,20:24:11,Jaunpur,Raksha Bandhan
972,C026,30,2,30-Apr-23,01:34:34,02-May-23,05:27:14,Ujjain,Anniversary
975,C077,62,2,04-Mar-23,00:26:32,12-Mar-23,08:03:42,Sultan Pur Majra,Holi
976,C017,17,2,19-May-23,07:11:09,20-May-23,08:38:28,Raichur,Anniversary
977,C005,47,2,05-Mar-23,12:33:31,07-Mar-23,23:39:44,Rajpur Sonarpur,Holi
981,C014,46,2,02-Apr-23,20:01:08,03-Apr-23,20:21:37,Dehradun,Anniversary
986,C086,1,2,03-Nov-23,16:41:54,05-Nov-23,22:43:28,Bally,All Occasions
990,C021,42,2,04-Dec-23,22:20:00,08-Dec-23,23:57:55,Amritsar,All Occasions
994,C004,68,2,13-Feb-23,22:44:36,21-Feb-23,06:45:30,Chandigarh,Valentine's Day
995,C089,57,2,20-Jul-23,00:40:38,27-Jul-23,11:42:03,Muzaffarnagar,Birthday
997,C098,19,2,04-Feb-23,04:28:27,10-Feb-23,11:50:24,Vasai-Virar,Valentine's Day
999,C054,52,2,06-Feb-23,22:40:49,10-Feb-23,12:29:21,Miryalaguda,Valentine's Day
6,C040,28,4,20-Aug-23,22:11:35,26-Aug-23,19:06:46,Sirsa,Raksha Bandhan
9,C044,27,4,20-Aug-23,23:39:51,29-Aug-23,23:59:54,Rajkot,Raksha Bandhan
11,C065,16,4,02-Mar-23,20:14:55,03-Mar-23,23:19:47,Belgaum,Holi
18,C072,23,4,10-Dec-23,10:46:15,11-Dec-23,00:20:29,Moradabad,Anniversary
19,C072,62,4,07-Mar-23,07:59:48,08-Mar-23,03:04:34,Vijayanagaram,Holi
30,C044,23,4,13-Jan-23,09:23:33,15-Jan-23,13:36:58,Bulandshahr,Anniversary
40,C066,48,4,02-Nov-23,14:15:10,05-Nov-23,04:29:54,Raiganj,Diwali
41,C047,54,4,08-Jun-23,19:19:50,10-Jun-23,14:29:42,Saharsa,Anniversary
46,C059,22,4,18-Apr-23,03:21:11,23-Apr-23,08:02:45,Guna,All Occasions
48,C031,65,4,12-Nov-23,20:00:30,16-Nov-23,05:31:42,Delhi,All Occasions
50,C014,41,4,09-Nov-23,06:56:33,16-Nov-23,10:19:22,Jamalpur,Diwali
62,C074,6,4,02-Mar-23,15:30:51,06-Mar-23,23:51:40,Jorhat,Holi
68,C050,34,4,25-Aug-23,22:43:58,31-Aug-23,21:31:14,Ahmedabad,Raksha Bandhan
69,C091,12,4,02-Sep-23,19:21:41,08-Sep-23,09:30:02,Hyderabad,Anniversary
80,C008,39,4,02-Jan-23,11:07:02,11-Jan-23,02:05:50,Salem,All Occasions
83,C036,27,4,23-Aug-23,19:12:01,02-Sep-23,14:44:00,Asansol,Raksha Bandhan
86,C046,39,4,13-Sep-23,11:27:49,22-Sep-23,14:09:30,Sirsa,All Occasions
88,C008,15,4,22-Dec-23,10:02:31,01-Jan-24,12:17:55,Avadi,Anniversary
93,C047,24,4,01-May-23,17:50:59,03-May-23,18:35:56,Warangal,Birthday
95,C039,70,4,29-May-23,07:54:41,03-Jun-23,07:16:33,Narasaraopet,Birthday
101,C064,70,4,19-Jun-23,03:56:52,21-Jun-23,06:18:37,Belgaum,Birthday
108,C012,26,4,27-Feb-23,09:03:26,05-Mar-23,08:03:05,Berhampore,Holi
114,C009,40,4,03-Feb-23,16:03:15,07-Feb-23,02:22:48,Kirari Suleman Nagar,Anniversary
119,C010,6,4,04-Mar-23,11:02:10,12-Mar-23,12:22:18,Fatehpur,Holi
124,C030,67,4,21-Jul-23,08:44:55,23-Jul-23,05:23:44,Bhilwara,Anniversary
127,C051,60,4,02-Nov-23,14:04:38,03-Nov-23,19:25:01,Dhanbad,Diwali
132,C045,49,4,04-Feb-23,23:23:41,13-Feb-23,19:55:48,Thoothukudi,Valentine's Day
138,C022,57,4,11-Mar-23,09:33:56,18-Mar-23,06:02:40,Siliguri,Birthday
139,C055,54,4,11-May-23,04:14:45,16-May-23,18:12:44,Amritsar,Anniversary
141,C062,35,4,28-Feb-23,03:55:06,10-Mar-23,02:31:56,Allahabad,Holi
147,C080,8,4,17-Mar-23,19:28:15,23-Mar-23,13:51:11,Jodhpur,Anniversary
153,C094,16,4,04-Mar-23,12:15:00,10-Mar-23,06:04:43,Rewa,Holi
163,C083,54,4,17-Feb-23,19:50:10,25-Feb-23,10:20:16,Ujjain,Anniversary
167,C019,37,4,04-Nov-23,01:26:51,07-Nov-23,15:16:27,Nangloi Jat,Diwali
